L	rho	site	prior	observable	true	Delta	G	G_max
4	ED	2	exact	SzSz r=1	-0.05454263119646576	3.677613769070831e-16	5.112865951130018	5.112865951130018
4	ED	2	UHF	SzSz r=1	-0.05454263119646576	0.11475510363719554	0.2623884940686669	5.112865951130018
4	ED	2	UHFsym	SzSz r=1	-0.05454263119646576	0.01734894223503864	3.398315467368543	5.112865951130018
4	ED	2	chi2	hop up r=1	0.3423834915230012	0.3423834915230012	1.0	13.736863681365087
4	ED	2	chi4	hop up r=1	0.3423834915230012	0.10401411488917947	6.488808910450055	13.736863681365087
4	ED	2	chi8	hop up r=1	0.3423834915230012	0.001864108494477823	13.752264136491014	13.736863681365087
4	ED	2	chi16	hop up r=1	0.3423834915230012	-1.4988010832439613e-15	13.736863681365087	13.736863681365087
4	ED	2	chi32	hop up r=1	0.3423834915230012	-1.4988010832439613e-15	13.736863681365087	13.736863681365087
4	ED	2	exact	hop up r=1	0.3423834915230012	-1.609823385706477e-15	13.736863681365087	13.736863681365087
4	ED	2	UHF	hop up r=1	0.3423834915230012	-0.0884884259126747	7.078278336838174	13.736863681365087
4	ED	2	UHFsym	hop up r=1	0.3423834915230012	-0.08848842591267542	7.07827833683812	13.736863681365087
4	DMRG	2	chi2	n	1.0000000000000002	-6.661338147750939e-16	1.0000000000000009	1.0000000000000004
4	DMRG	2	chi4	n	1.0000000000000002	3.3306690738754696e-16	1.0000000000000004	1.0000000000000004
4	DMRG	2	chi8	n	1.0000000000000002	7.771561172376096e-16	1.000000000000001	1.0000000000000004
4	DMRG	2	chi16	n	1.0000000000000002	-2.220446049250313e-16	0.9999999999999998	1.0000000000000004
4	DMRG	2	chi32	n	1.0000000000000002	-2.220446049250313e-16	0.9999999999999998	1.0000000000000004
4	DMRG	2	exact	n	1.0000000000000002	0.0	1.0000000000000004	1.0000000000000004
4	DMRG	2	UHF	n	1.0000000000000002	1.1102230246251565e-15	0.019992923662381798	1.0000000000000004
4	DMRG	2	UHFsym	n	1.0000000000000002	1.1102230246251565e-15	0.9999999999999998	1.0000000000000004
4	DMRG	2	chi2	Sz	7.494005416219807e-16	-1.3877787807814457e-17	0.9999999999999993	0.9999999999999994
4	DMRG	2	chi4	Sz	7.494005416219807e-16	-6.245004513516506e-17	0.9999999999999993	0.9999999999999994
4	DMRG	2	chi8	Sz	7.494005416219807e-16	-2.498001805406602e-16	0.9999999999999991	0.9999999999999994
