L	bc	seed	rho	site	prior	observable	true	Delta	G	G_lo	G_hi	G_max
8	OBC	0	ED	1	chi32	Sz	3.191891195797325e-16	1.6642520694887253e-12	0.9999999999994627	0.9999999999972125	1.0000000000020965	0.999999999999577
8	OBC	0	ED	1	exact	Sz	3.191891195797325e-16	6.398288149300768e-12	0.999999999999577	0.99999999999156	1.0000000000079894	0.999999999999577
8	OBC	0	ED	1	UHF	Sz	3.191891195797325e-16	0.4377959965797699	0.02321545621116104	0.02118029051069977	0.025326883762494243	0.999999999999577
8	OBC	0	ED	1	UHFsym	Sz	3.191891195797325e-16	3.48245737802344e-16	1.0000000000000004	0.9999999999999992	1.0000000000000013	0.999999999999577
8	OBC	0	ED	1	chi2	DoubleOcc	0.0717017836106919	0.0717017836106919	5.890252518930282	5.643581386222909	6.123593159076032	48.65007710075396
8	OBC	0	ED	1	chi4	DoubleOcc	0.0717017836106919	0.0002649948902049004	48.70236466239154	44.468618142042544	53.166424315470366	48.65007710075396
8	OBC	0	ED	1	chi8	DoubleOcc	0.0717017836106919	0.00010992840831580697	48.67297756311887	44.43561562678288	53.14831732242693	48.65007710075396
8	OBC	0	ED	1	chi16	DoubleOcc	0.0717017836106919	5.071647654314448e-6	48.65117127192301	44.41385705232868	53.15090698767873	48.65007710075396
8	OBC	0	ED	1	chi32	DoubleOcc	0.0717017836106919	1.1313490203002097e-7	48.65010154337068	44.41279634819822	53.150981964718916	48.65007710075396
8	OBC	0	ED	1	exact	DoubleOcc	0.0717017836106919	2.628497419721043e-11	48.65007710075396	44.41277211815295	53.150983624964155	48.65007710075396
8	OBC	0	ED	1	UHF	DoubleOcc	0.0717017836106919	0.013367118231965014	1.4263161938774085	1.311942610834412	1.5388462965531118	48.65007710075396
8	OBC	0	ED	1	UHFsym	DoubleOcc	0.0717017836106919	0.013367118231964903	40.40729960679815	36.90987362850874	43.992534594243104	48.65007710075396
8	OBC	0	ED	1	chi2	ZZ onsite	-0.7131928655572314	0.2868071344427683	5.989876359793664	5.807712314103641	6.164313958201095	92.27588215058002
8	OBC	0	ED	1	chi4	ZZ onsite	-0.7131928655572314	0.0010599775783591836	92.3440196769114	83.39562764695168	102.42086723732517	92.27588215058002
8	OBC	0	ED	1	chi8	ZZ onsite	-0.7131928655572314	0.00043971390038211045	92.30862361897226	83.34709090825496	102.38906236336462	92.27588215058002
8	OBC	0	ED	1	chi16	ZZ onsite	-0.7131928655572314	2.0286218572862502e-5	92.27753208385668	83.3329291482065	102.34914728518007	92.27588215058002
8	OBC	0	ED	1	chi32	ZZ onsite	-0.7131928655572314	4.5253629388231076e-7	92.27591909553179	83.3327739203649	102.34835843358461	92.27588215058002
8	OBC	0	ED	1	exact	ZZ onsite	-0.7131928655572314	1.0028244901150174e-10	92.27588215058002	83.33277025586719	102.34834025218667	92.27588215058002
8	OBC	0	ED	1	UHF	ZZ onsite	-0.7131928655572314	0.05346847292786305	63.10946176380642	57.756668999227145	68.55779180505102	92.27588215058002
8	OBC	0	ED	1	UHFsym	ZZ onsite	-0.7131928655572314	0.05346847292786239	63.10946176380695	57.756668999227685	68.55779180505155	92.27588215058002
8	OBC	0	ED	1	chi2	ZZ up-up r=1	-0.8353022262678369	0.16469777373216277	23.45000890294624	22.52993140120302	24.528159188572758	227.53924780052955
8	OBC	0	ED	1	chi4	ZZ up-up r=1	-0.8353022262678369	0.09061840551145828	62.97375175910262	59.373111180845484	67.27209306383446	227.53924780052955
8	OBC	0	ED	1	chi8	ZZ up-up r=1	-0.8353022262678369	0.004920334882012378	226.3504376093207	208.809720522882	245.59347210992246	227.53924780052955
8	OBC	0	ED	1	chi16	ZZ up-up r=1	-0.8353022262678369	0.0002741882183492361	227.56658718325733	210.4642684571432	247.43044917466779	227.53924780052955
8	OBC	0	ED	1	chi32	ZZ up-up r=1	-0.8353022262678369	5.531831456351277e-6	227.5399088855018	210.46147557349283	247.43680573177727	227.53924780052955
8	OBC	0	ED	1	exact	ZZ up-up r=1	-0.8353022262678369	1.0014677975789255e-10	227.53924780052955	210.459269019555	247.43579874738091	227.53924780052955
8	OBC	0	ED	1	UHF	ZZ up-up r=1	-0.8353022262678369	0.05056427250897344	126.27989195822329	117.3196113500762	137.1479261452655	227.53924780052955
8	OBC	0	ED	1	UHFsym	ZZ up-up r=1	-0.8353022262678369	-0.3945183794674446	4.405873334602495	4.367289715545382	4.440512968839864	227.53924780052955
8	OBC	0	ED	1	chi2	SzSz r=1	-0.17714883466526662	0.07285116533473329	5.504918897708774	5.307881229870175	5.721560839955518	119.65827622905161
8	OBC	0	ED	1	chi4	SzSz r=1	-0.17714883466526662	0.027872849699094093	29.383126048954107	27.879830265541845	30.96057338763831	119.65827622905161
8	OBC	0	ED	1	chi8	SzSz r=1	-0.17714883466526662	0.0010502946843853056	118.68044308723772	106.65199223210426	129.6458339290719	119.65827622905161
8	OBC	0	ED	1	chi16	SzSz r=1	-0.17714883466526662	5.852611378373562e-5	119.6338965535504	107.34860276879496	130.64532472142486	119.65827622905161
8	OBC	0	ED	1	chi32	SzSz r=1	-0.17714883466526662	1.2113379080636033e-6	119.65774924559771	107.36578423550893	130.71011106286224	119.65827622905161
8	OBC	0	ED	1	exact	SzSz r=1	-0.17714883466526662	2.1991214405048254e-11	119.65827622905161	107.36617108556393	130.71210762460532	119.65827622905161
8	OBC	0	ED	1	UHF	SzSz r=1	-0.17714883466526662	0.017027289037354232	55.26085236918433	51.30361900283239	59.15692349518807	119.65827622905161
8	OBC	0	ED	1	UHFsym	SzSz r=1	-0.17714883466526662	-0.09424337395674967	3.532592300341337	3.5003415784303256	3.5637598523408993	119.65827622905161
8	OBC	0	ED	1	chi2	hop up r=1	0.6413966447146374	0.6413966447146374	1.0	1.0	1.0	70.68678884691656
8	OBC	0	ED	1	chi4	hop up r=1	0.6413966447146374	-0.043201709958631596	57.61310124032789	52.73259898504665	63.42062057984646	70.68678884691656
8	OBC	0	ED	1	chi8	hop up r=1	0.6413966447146374	-0.0021988693841364926	70.931550225743	65.16113726641247	78.383036491244	70.68678884691656
8	OBC	0	ED	1	chi16	hop up r=1	0.6413966447146374	-0.00015838881704999253	70.70816601223687	64.99231831973621	78.10233380703502	70.68678884691656
8	OBC	0	ED	1	chi32	hop up r=1	0.6413966447146374	-2.2877117997754937e-6	70.68710171444155	64.97960371964335	78.0657721123986	70.68678884691656
8	OBC	0	ED	1	exact	hop up r=1	0.6413966447146374	-3.3974378865764265e-11	70.68678884691656	64.97941383683272	78.06522089644842	70.68678884691656
8	OBC	0	ED	1	UHF	hop up r=1	0.6413966447146374	0.17414509797278854	11.074893601254931	10.763774476052209	11.390396286115013	70.68678884691656
8	OBC	0	ED	1	UHFsym	hop up r=1	0.6413966447146374	0.17414509797278943	11.074893601254837	10.763774476052127	11.390396286114907	70.68678884691656
8	OBC	1	ED	1	chi2	n	0.9999999999999991	-6.661338147750939e-16	0.9999999993889699	0.9999999969145273	1.0000000019748296	0.999999999997753
8	OBC	1	ED	1	chi4	n	0.9999999999999991	9.91229986979647e-10	0.9999999999781144	0.9999999992084413	1.0000000007213754	0.999999999997753
8	OBC	1	ED	1	chi8	n	0.9999999999999991	-1.3356027395161618e-10	1.0000000000237246	0.9999999998857868	1.0000000001590392	0.999999999997753
8	OBC	1	ED	1	chi16	n	0.9999999999999991	1.8602186457883363e-10	1.000000000004038	0.999999999853539	1.0000000001398308	0.999999999997753
8	OBC	1	ED	1	chi32	n	0.9999999999999991	1.656563775043196e-12	0.9999999999994023	0.9999999999968076	1.0000000000022073	0.999999999997753
8	OBC	1	ED	1	exact	n	0.9999999999999991	2.4282797994601424e-12	0.999999999997753	0.9999999999888393	1.0000000000070814	0.999999999997753
8	OBC	1	ED	1	UHF	n	0.9999999999999991	-1.7763568394002505e-15	0.01615451548286499	0.014477145116082453	0.017886394159619366	0.999999999997753
8	OBC	1	ED	1	UHFsym	n	0.9999999999999991	-1.7763568394002505e-15	1.0000000000000009	0.9999999999999993	1.0000000000000022	0.999999999997753
8	OBC	1	ED	1	chi2	Sz	3.191891195797325e-16	1.7655599621191342e-9	1.0000000032855094	1.0000000010051286	1.0000000054309395	1.000000000013827
8	OBC	1	ED	1	chi4	Sz	3.191891195797325e-16	2.467663573479939e-11	1.0000000008297334	1.0000000001769227	1.000000001494398	1.000000000013827
8	OBC	1	ED	1	chi8	Sz	3.191891195797325e-16	-6.335415525526855e-11	0.9999999997764936	0.9999999996651313	0.9999999998921064	1.000000000013827
8	OBC	1	ED	1	chi16	Sz	3.191891195797325e-16	-1.8903351106658306e-11	1.0000000001119196	0.9999999999931103	1.0000000002367002	1.000000000013827
8	OBC	1	ED	1	chi32	Sz	3.191891195797325e-16	1.6642520694887253e-12	1.0000000000044074	1.0000000000020175	1.0000000000066844	1.000000000013827
8	OBC	1	ED	1	exact	Sz	3.191891195797325e-16	6.398288149300768e-12	1.000000000013827	1.0000000000054505	1.0000000000216607	1.000000000013827
8	OBC	1	ED	1	UHF	Sz	3.191891195797325e-16	0.4377959965797699	0.02597939732561495	0.023689679991697122	0.02830784437851114	1.000000000013827
8	OBC	1	ED	1	UHFsym	Sz	3.191891195797325e-16	3.48245737802344e-16	0.9999999999999994	0.9999999999999983	1.0000000000000004	1.000000000013827
8	OBC	1	ED	1	chi2	DoubleOcc	0.0717017836106919	0.0717017836106919	5.552876575464877	5.291593879223989	5.8164465776313925	43.68875420458352
8	OBC	1	ED	1	chi4	DoubleOcc	0.0717017836106919	0.0002649948902049004	43.68877363053173	39.71448144319827	47.63886907514764	43.68875420458352
8	OBC	1	ED	1	chi8	DoubleOcc	0.0717017836106919	0.00010992840831580697	43.68976083476994	39.71047987318616	47.68833461944138	43.68875420458352
8	OBC	1	ED	1	chi16	DoubleOcc	0.0717017836106919	5.071647654314448e-6	43.68883179471782	39.704948280254094	47.71813075354417	43.68875420458352
8	OBC	1	ED	1	chi32	DoubleOcc	0.0717017836106919	1.1313490203002097e-7	43.68875596789752	39.703912471049826	47.71950182216224	43.68875420458352
8	OBC	1	ED	1	exact	DoubleOcc	0.0717017836106919	2.628497419721043e-11	43.68875420458352	39.70388881617226	47.71953305837806	43.68875420458352
8	OBC	1	ED	1	UHF	DoubleOcc	0.0717017836106919	0.013367118231965014	1.423731315262839	1.2698202703032393	1.5795449731438564	43.68875420458352
8	OBC	1	ED	1	UHFsym	DoubleOcc	0.0717017836106919	0.013367118231964903	35.381063454455266	32.31730620047636	38.346589054338786	43.68875420458352
8	OBC	1	ED	1	chi2	ZZ onsite	-0.7131928655572314	0.2868071344427683	5.895719058607228	5.684201899801307	6.122050715732562	92.21357820720058
8	OBC	1	ED	1	chi4	ZZ onsite	-0.7131928655572314	0.0010599775783591836	92.2218644579161	83.43125736937144	101.53939895307569	92.21357820720058
8	OBC	1	ED	1	chi8	ZZ onsite	-0.7131928655572314	0.00043971390038211045	92.22151642206147	83.43688902699301	101.50685227925493	92.21357820720058
8	OBC	1	ED	1	chi16	ZZ onsite	-0.7131928655572314	2.0286218572862502e-5	92.21408480543073	83.45421657100653	101.53360092271791	92.21357820720058
8	OBC	1	ED	1	chi32	ZZ onsite	-0.7131928655572314	4.5253629388231076e-7	92.21358965373861	83.45516642781111	101.53685875347247	92.21357820720058
8	OBC	1	ED	1	exact	ZZ onsite	-0.7131928655572314	1.0028244901150174e-10	92.21357820720058	83.45518797097179	101.53693288566416	92.21357820720058
8	OBC	1	ED	1	UHF	ZZ onsite	-0.7131928655572314	0.05346847292786305	61.60304650012615	56.29891696925179	67.20914497707801	92.21357820720058
8	OBC	1	ED	1	UHFsym	ZZ onsite	-0.7131928655572314	0.05346847292786239	61.60304650012667	56.29891696925229	67.20914497707854	92.21357820720058
8	OBC	1	ED	1	chi2	ZZ up-up r=1	-0.8353022262678369	0.16469777373216277	22.960502666975792	21.95086445887531	24.08246140893842	186.1748913336395
8	OBC	1	ED	1	chi4	ZZ up-up r=1	-0.8353022262678369	0.09061840551145828	59.41897730511661	55.600145205178706	63.50288578214812	186.1748913336395
8	OBC	1	ED	1	chi8	ZZ up-up r=1	-0.8353022262678369	0.004920334882012378	185.4047421208464	168.4096094727163	203.28154815607792	186.1748913336395
8	OBC	1	ED	1	chi16	ZZ up-up r=1	-0.8353022262678369	0.0002741882183492361	186.19461235480782	169.35716050414618	204.1329666869691	186.1748913336395
8	OBC	1	ED	1	chi32	ZZ up-up r=1	-0.8353022262678369	5.531831456351277e-6	186.17536244139103	169.37868650280586	204.17732343097913	186.1748913336395
8	OBC	1	ED	1	exact	ZZ up-up r=1	-0.8353022262678369	1.0014677975789255e-10	186.1748913336395	169.37928834986354	204.17814651622746	186.1748913336395
8	OBC	1	ED	1	UHF	ZZ up-up r=1	-0.8353022262678369	0.05056427250897344	112.56435732474009	103.79913945878484	122.27044160406476	186.1748913336395
8	OBC	1	ED	1	UHFsym	ZZ up-up r=1	-0.8353022262678369	-0.3945183794674446	4.390598840975366	4.350918427714647	4.4293581796206904	186.1748913336395
8	OBC	1	ED	1	chi2	SzSz r=1	-0.17714883466526662	0.07285116533473329	5.069491394039509	4.837593896997602	5.301937604831377	94.92237710686295
8	OBC	1	ED	1	chi4	SzSz r=1	-0.17714883466526662	0.027872849699094093	27.524093750114705	25.84044160527762	29.313091905589054	94.92237710686295
8	OBC	1	ED	1	chi8	SzSz r=1	-0.17714883466526662	0.0010502946843853056	94.76469874412723	87.03722298975708	104.53673213378389	94.92237710686295
8	OBC	1	ED	1	chi16	SzSz r=1	-0.17714883466526662	5.852611378373562e-5	94.93199380145714	87.50252846002324	104.5399599049056	94.92237710686295
8	OBC	1	ED	1	chi32	SzSz r=1	-0.17714883466526662	1.2113379080636033e-6	94.92257201593625	87.49512049002519	104.54415303831647	94.92237710686295
8	OBC	1	ED	1	exact	SzSz r=1	-0.17714883466526662	2.1991214405048254e-11	94.92237710686295	87.4944830075719	104.5441630440419	94.92237710686295
8	OBC	1	ED	1	UHF	SzSz r=1	-0.17714883466526662	0.017027289037354232	49.8660733554628	46.050195318309896	54.454078869204096	94.92237710686295
8	OBC	1	ED	1	UHFsym	SzSz r=1	-0.17714883466526662	-0.09424337395674967	3.4272737937896545	3.3886062063639293	3.4651351982004552	94.92237710686295
8	OBC	1	ED	1	chi2	hop up r=1	0.6413966447146374	0.6413966447146374	1.0	1.0	1.0	64.08626345453384
8	OBC	1	ED	1	chi4	hop up r=1	0.6413966447146374	-0.043201709958631596	52.191344069255464	48.06825950578057	57.91833719059066	64.08626345453384
8	OBC	1	ED	1	chi8	hop up r=1	0.6413966447146374	-0.0021988693841364926	64.2177897855271	58.85026406482064	71.17789287369925	64.08626345453384
8	OBC	1	ED	1	chi16	hop up r=1	0.6413966447146374	-0.00015838881704999253	64.0988559580613	58.6869948175666	70.99796235010115	64.08626345453384
8	OBC	1	ED	1	chi32	hop up r=1	0.6413966447146374	-2.2877117997754937e-6	64.08644876272771	58.67881467154763	70.96286885843155	64.08626345453384
8	OBC	1	ED	1	exact	hop up r=1	0.6413966447146374	-3.3974378865764265e-11	64.08626345453384	58.67869185702152	70.96235058407467	64.08626345453384
8	OBC	1	ED	1	UHF	hop up r=1	0.6413966447146374	0.17414509797278854	11.02855379612702	10.66233011246612	11.355903951709	64.08626345453384
8	OBC	1	ED	1	UHFsym	hop up r=1	0.6413966447146374	0.17414509797278943	11.028553796126927	10.662330112466043	11.3559039517089	64.08626345453384
8	OBC	2	ED	1	chi2	n	0.9999999999999991	-6.661338147750939e-16	0.9999999960393697	0.9999999933502944	0.9999999991118819	0.9999999999867689
8	OBC	2	ED	1	chi4	n	0.9999999999999991	9.91229986979647e-10	1.0000000004017813	0.9999999996567871	1.0000000011890067	0.9999999999867689
8	OBC	2	ED	1	chi8	n	0.9999999999999991	-1.3356027395161618e-10	1.0000000000805278	0.9999999999186048	1.000000000219636	0.9999999999867689
8	OBC	2	ED	1	chi16	n	0.9999999999999991	1.8602186457883363e-10	1.0000000001281963	0.9999999999849604	1.0000000002722902	0.9999999999867689
8	OBC	2	ED	1	chi32	n	0.9999999999999991	1.656563775043196e-12	0.9999999999970332	0.9999999999942331	1.0000000000004001	0.9999999999867689
8	OBC	2	ED	1	exact	n	0.9999999999999991	2.4282797994601424e-12	0.9999999999867689	0.9999999999770197	0.9999999999982772	0.9999999999867689
8	OBC	2	ED	1	UHF	n	0.9999999999999991	-1.7763568394002505e-15	0.015833704865379973	0.014541660230290604	0.017091927677967862	0.9999999999867689
8	OBC	2	ED	1	UHFsym	n	0.9999999999999991	-1.7763568394002505e-15	1.0000000000000007	0.9999999999999989	1.000000000000002	0.9999999999867689
8	OBC	2	ED	1	chi2	Sz	3.191891195797325e-16	1.7655599621191342e-9	0.9999999996180899	0.9999999974504006	1.0000000017825117	0.9999999999955217
8	OBC	2	ED	1	chi4	Sz	3.191891195797325e-16	2.467663573479939e-11	0.9999999987320474	0.9999999982036535	0.9999999992726925	0.9999999999955217
8	OBC	2	ED	1	chi8	Sz	3.191891195797325e-16	-6.335415525526855e-11	1.0000000001838287	1.0000000000809037	1.0000000002807972	0.9999999999955217
8	OBC	2	ED	1	chi16	Sz	3.191891195797325e-16	-1.8903351106658306e-11	0.9999999997671362	0.9999999996594492	0.9999999998724755	0.9999999999955217
8	OBC	2	ED	1	chi32	Sz	3.191891195797325e-16	1.6642520694887253e-12	0.9999999999975282	0.9999999999955413	0.9999999999997806	0.9999999999955217
8	OBC	2	ED	1	exact	Sz	3.191891195797325e-16	6.398288149300768e-12	0.9999999999955217	0.9999999999877978	1.000000000003826	0.9999999999955217
8	OBC	2	ED	1	UHF	Sz	3.191891195797325e-16	0.4377959965797699	0.025080876535938178	0.022867273733236278	0.027311003136844862	0.9999999999955217
8	OBC	2	ED	1	UHFsym	Sz	3.191891195797325e-16	3.48245737802344e-16	1.0000000000000013	1.0000000000000004	1.0000000000000022	0.9999999999955217
8	OBC	2	ED	1	chi2	DoubleOcc	0.0717017836106919	0.0717017836106919	5.712887618029833	5.4694335679641215	5.941228133777655	56.761968727586726
8	OBC	2	ED	1	chi4	DoubleOcc	0.0717017836106919	0.0002649948902049004	56.76727852060047	52.26688036590457	62.85833721479733	56.761968727586726
8	OBC	2	ED	1	chi8	DoubleOcc	0.0717017836106919	0.00010992840831580697	56.76586421945535	52.268749199239934	62.88018088956753	56.761968727586726
8	OBC	2	ED	1	chi16	DoubleOcc	0.0717017836106919	5.071647654314448e-6	56.76220124732146	52.26393847876324	62.88579630547483	56.761968727586726
8	OBC	2	ED	1	chi32	DoubleOcc	0.0717017836106919	1.1313490203002097e-7	56.76197396944859	52.26366532459588	62.88599511027531	56.761968727586726
8	OBC	2	ED	1	exact	DoubleOcc	0.0717017836106919	2.628497419721043e-11	56.761968727586726	52.26365904539006	62.88599957403646	56.761968727586726
8	OBC	2	ED	1	UHF	DoubleOcc	0.0717017836106919	0.013367118231965014	1.5298346666722418	1.4065600166035597	1.6778368811643878	56.761968727586726
8	OBC	2	ED	1	UHFsym	DoubleOcc	0.0717017836106919	0.013367118231964903	43.60665472302373	39.93658071108397	47.86475937331997	56.761968727586726
8	OBC	2	ED	1	chi2	ZZ onsite	-0.7131928655572314	0.2868071344427683	5.834695333957667	5.6552225993347305	6.010859612261452	111.13243740990784
8	OBC	2	ED	1	chi4	ZZ onsite	-0.7131928655572314	0.0010599775783591836	111.0362171924842	101.09579988749306	123.38957939416773	111.13243740990784
8	OBC	2	ED	1	chi8	ZZ onsite	-0.7131928655572314	0.00043971390038211045	111.0990852409662	101.03831154553518	123.32773066083783	111.13243740990784
8	OBC	2	ED	1	chi16	ZZ onsite	-0.7131928655572314	2.0286218572862502e-5	111.13110378390964	101.06034154236275	123.27310722155096	111.13243740990784
8	OBC	2	ED	1	chi32	ZZ onsite	-0.7131928655572314	4.5253629388231076e-7	111.13240788279138	101.06128461149515	123.27026900879034	111.13243740990784
8	OBC	2	ED	1	exact	ZZ onsite	-0.7131928655572314	1.0028244901150174e-10	111.13243740990784	101.06130594145114	123.27020399630982	111.13243740990784
8	OBC	2	ED	1	UHF	ZZ onsite	-0.7131928655572314	0.05346847292786305	67.24065741150712	61.99610479895594	73.33900422680782	111.13243740990784
8	OBC	2	ED	1	UHFsym	ZZ onsite	-0.7131928655572314	0.05346847292786239	67.2406574115078	61.99610479895652	73.3390042268086	111.13243740990784
8	OBC	2	ED	1	chi2	ZZ up-up r=1	-0.8353022262678369	0.16469777373216277	23.30116967400264	22.534078797305426	24.152002009716036	203.21960518009092
8	OBC	2	ED	1	chi4	ZZ up-up r=1	-0.8353022262678369	0.09061840551145828	61.422689865244365	58.159237246980545	64.85499434790597	203.21960518009092
8	OBC	2	ED	1	chi8	ZZ up-up r=1	-0.8353022262678369	0.004920334882012378	202.5112302659819	181.1923425085892	223.94895156225672	203.21960518009092
8	OBC	2	ED	1	chi16	ZZ up-up r=1	-0.8353022262678369	0.0002741882183492361	203.2548097258656	181.82368722031666	225.04393957391267	203.21960518009092
8	OBC	2	ED	1	chi32	ZZ up-up r=1	-0.8353022262678369	5.531831456351277e-6	203.22040258365905	181.82717309878163	224.93953362616008	203.21960518009092
8	OBC	2	ED	1	exact	ZZ up-up r=1	-0.8353022262678369	1.0014677975789255e-10	203.21960518009092	181.82583556358088	224.9372761385531	203.21960518009092
8	OBC	2	ED	1	UHF	ZZ up-up r=1	-0.8353022262678369	0.05056427250897344	119.33840089101871	110.71510530390862	128.95283144907404	203.21960518009092
8	OBC	2	ED	1	UHFsym	ZZ up-up r=1	-0.8353022262678369	-0.3945183794674446	4.393200359875943	4.363930556864575	4.420085584443533	203.21960518009092
8	OBC	2	ED	1	chi2	SzSz r=1	-0.17714883466526662	0.07285116533473329	5.010882275986969	4.80206780743589	5.220785141826268	100.59463495515499
8	OBC	2	ED	1	chi4	SzSz r=1	-0.17714883466526662	0.027872849699094093	25.608234700550817	24.099131417854714	27.094828688959055	100.59463495515499
8	OBC	2	ED	1	chi8	SzSz r=1	-0.17714883466526662	0.0010502946843853056	99.53603649327657	91.01123689676633	108.8332231227308	100.59463495515499
8	OBC	2	ED	1	chi16	SzSz r=1	-0.17714883466526662	5.852611378373562e-5	100.55087477117743	92.04548442174425	109.94859079554827	100.59463495515499
8	OBC	2	ED	1	chi32	SzSz r=1	-0.17714883466526662	1.2113379080636033e-6	100.59382091372807	92.07109732156475	110.01680775350609	100.59463495515499
8	OBC	2	ED	1	exact	SzSz r=1	-0.17714883466526662	2.1991214405048254e-11	100.59463495515499	92.0716008768529	110.01806464996669	100.59463495515499
8	OBC	2	ED	1	UHF	SzSz r=1	-0.17714883466526662	0.017027289037354232	49.028489518785435	45.65229785644152	52.42038546011588	100.59463495515499
8	OBC	2	ED	1	UHFsym	SzSz r=1	-0.17714883466526662	-0.09424337395674967	3.4842144168005915	3.4475127210359493	3.5240751751266015	100.59463495515499
8	OBC	2	ED	1	chi2	hop up r=1	0.6413966447146374	0.6413966447146374	1.0	1.0	1.0	57.80469568957301
8	OBC	2	ED	1	chi4	hop up r=1	0.6413966447146374	-0.043201709958631596	43.88130930459034	40.337290981335464	47.62749093167406	57.80469568957301
8	OBC	2	ED	1	chi8	hop up r=1	0.6413966447146374	-0.0021988693841364926	57.60200850384234	52.771570700842176	63.02234085547073	57.80469568957301
8	OBC	2	ED	1	chi16	hop up r=1	0.6413966447146374	-0.00015838881704999253	57.79266410242878	53.01513615647368	63.21904533731802	57.80469568957301
8	OBC	2	ED	1	chi32	hop up r=1	0.6413966447146374	-2.2877117997754937e-6	57.804524768389975	53.035923075158735	63.240309872629915	57.80469568957301
8	OBC	2	ED	1	exact	hop up r=1	0.6413966447146374	-3.3974378865764265e-11	57.80469568957301	53.036225326315815	63.24061807063447	57.80469568957301
8	OBC	2	ED	1	UHF	hop up r=1	0.6413966447146374	0.17414509797278854	11.506735651432118	11.161262527445768	11.9071692258642	57.80469568957301
8	OBC	2	ED	1	UHFsym	hop up r=1	0.6413966447146374	0.17414509797278943	11.506735651432022	11.161262527445675	11.907169225864099	57.80469568957301
8	OBC	0	DMRG	1	chi2	n	0.9999999999975708	-2.4289459332749175e-12	1.000000001280134	0.9999999982059704	1.0000000042332577	1.0000000000042844
8	OBC	0	DMRG	1	chi4	n	0.9999999999975708	9.888017071801869e-10	0.9999999998736133	0.9999999988926973	1.0000000007565102	1.0000000000042844
8	OBC	0	DMRG	1	chi8	n	0.9999999999975708	-1.3598855375107632e-10	0.999999999973503	0.9999999998135328	1.0000000001528322	1.0000000000042844
8	OBC	0	DMRG	1	chi16	n	0.9999999999975708	1.8359358477937349e-10	0.9999999999592162	0.9999999997731774	1.0000000001236293	1.0000000000042844
8	OBC	0	DMRG	1	chi32	n	0.9999999999975708	-7.717160244169463e-13	1.0000000000009646	0.9999999999974176	1.0000000000041958	1.0000000000042844
8	OBC	0	DMRG	1	exact	n	0.9999999999975708	0.0	1.0000000000042844	0.9999999999927525	1.0000000000149798	1.0000000000042844
8	OBC	0	DMRG	1	UHF	n	0.9999999999975708	-2.4300561562995426e-12	0.01398573031599911	0.012791373182774998	0.015179136356012425	1.0000000000042844
8	OBC	0	DMRG	1	UHFsym	n	0.9999999999975708	-2.4300561562995426e-12	0.9999999999999993	0.9999999999999979	1.0000000000000009	1.0000000000042844
8	OBC	0	DMRG	1	chi2	Sz	-6.3979689601811884e-12	1.7591616739698335e-9	1.0000000001624687	0.9999999980503148	1.0000000022949829	0.999999999999577
8	OBC	0	DMRG	1	chi4	Sz	-6.3979689601811884e-12	1.8278347585498622e-11	0.9999999995894173	0.9999999990065899	1.0000000002567742	0.999999999999577
8	OBC	0	DMRG	1	chi8	Sz	-6.3979689601811884e-12	-6.975244340456932e-11	1.0000000000497977	0.9999999999208157	1.0000000001624307	0.999999999999577
8	OBC	0	DMRG	1	chi16	Sz	-6.3979689601811884e-12	-2.5301639255959074e-11	0.9999999999207809	0.9999999998092871	1.000000000039476	0.999999999999577
8	OBC	0	DMRG	1	chi32	Sz	-6.3979689601811884e-12	-4.734036079812043e-12	0.9999999999994627	0.9999999999972125	1.0000000000020965	0.999999999999577
8	OBC	0	DMRG	1	exact	Sz	-6.3979689601811884e-12	0.0	0.999999999999577	0.99999999999156	1.0000000000079894	0.999999999999577
8	OBC	0	DMRG	1	UHF	Sz	-6.3979689601811884e-12	0.4377959965733716	0.02321545621116104	0.02118029051069977	0.025326883762494243	0.999999999999577
8	OBC	0	DMRG	1	UHFsym	Sz	-6.3979689601811884e-12	-6.397939903562966e-12	1.0000000000000004	0.9999999999999992	1.0000000000000013	0.999999999999577
8	OBC	0	DMRG	1	chi2	DoubleOcc	0.07170178358440693	0.07170178358440693	5.890252518930282	5.643581386222909	6.123593159076032	48.65007710075396
8	OBC	0	DMRG	1	chi4	DoubleOcc	0.07170178358440693	0.0002649948639199262	48.70236466239154	44.468618142042544	53.166424315470366	48.65007710075396
8	OBC	0	DMRG	1	chi8	DoubleOcc	0.07170178358440693	0.00010992838203083277	48.67297756311887	44.43561562678288	53.14831732242693	48.65007710075396
8	OBC	0	DMRG	1	chi16	DoubleOcc	0.07170178358440693	5.071621369340251e-6	48.65117127192301	44.41385705232868	53.15090698767873	48.65007710075396
8	OBC	0	DMRG	1	chi32	DoubleOcc	0.07170178358440693	1.1310861705582376e-7	48.65010154337068	44.41279634819822	53.150981964718916	48.65007710075396
8	OBC	0	DMRG	1	exact	DoubleOcc	0.07170178358440693	0.0	48.65007710075396	44.41277211815295	53.150983624964155	48.65007710075396
8	OBC	0	DMRG	1	UHF	DoubleOcc	0.07170178358440693	0.01336711820568004	1.4263161938774085	1.311942610834412	1.5388462965531118	48.65007710075396
8	OBC	0	DMRG	1	UHFsym	DoubleOcc	0.07170178358440693	0.013367118205679929	40.40729960679815	36.90987362850874	43.992534594243104	48.65007710075396
