W	geometry	LX	U	r	i	j	prior	x	y	G
2	cylinder	8	4.0	2	6	10	chi4	0.1174866937	0.1133976500	2.24074008e+00
2	cylinder	8	4.0	2	7	10	chi4	0.1425736691	0.1879506529	2.39660834e+00
2	cylinder	8	4.0	2	7	11	chi4	0.1174866937	0.1207817017	2.24192308e+00
2	cylinder	8	4.0	2	8	9	chi4	0.1425736691	0.2938860533	9.24279712e-01
2	cylinder	8	4.0	2	8	12	chi4	0.1174866937	0.1128189603	2.23971864e+00
2	cylinder	8	4.0	2	9	12	chi4	0.1312698246	0.1391001093	2.54445887e+00
2	cylinder	8	4.0	2	10	11	chi4	0.1312698246	0.2829594658	8.30388097e-01
2	cylinder	8	4.0	2	5	8	chi8	0.1312698246	0.0997191580	2.34723518e+00
2	cylinder	8	4.0	2	5	9	chi8	0.1174866937	0.0851852969	2.05121461e+00
2	cylinder	8	4.0	2	6	7	chi8	0.1312698246	0.1905395346	1.94164524e+00
2	cylinder	8	4.0	2	6	10	chi8	0.1174866937	0.0921028789	2.12094095e+00
2	cylinder	8	4.0	2	7	10	chi8	0.1425736691	0.1266645195	2.78050410e+00
2	cylinder	8	4.0	2	7	11	chi8	0.1174866937	0.0818669054	2.01382051e+00
2	cylinder	8	4.0	2	8	9	chi8	0.1425736691	0.2038150121	2.12218727e+00
2	cylinder	8	4.0	2	8	12	chi8	0.1174866937	0.0823177388	2.01903225e+00
2	cylinder	8	4.0	2	9	12	chi8	0.1312698246	0.0915206869	2.23865177e+00
2	cylinder	8	4.0	2	10	11	chi8	0.1312698246	0.1769462109	2.15240354e+00
2	cylinder	8	4.0	3	5	10	UHF	-0.1604839969	-0.5529112411	2.22572154e-01
2	cylinder	8	4.0	3	5	11	UHF	-0.0856519608	-0.5421868442	8.42642809e-02
2	cylinder	8	4.0	3	6	9	UHF	-0.1604839970	-0.5529112411	2.22572154e-01
2	cylinder	8	4.0	3	6	12	UHF	-0.0856519608	-0.5421868442	8.42642809e-02
2	cylinder	8	4.0	3	7	12	UHF	-0.1604839969	-0.5529112411	2.22572154e-01
2	cylinder	8	4.0	3	8	11	UHF	-0.1604839970	-0.5529112411	2.22572154e-01
2	cylinder	8	4.0	3	5	10	UHF-sym	-0.1604839969	-0.1904970440	3.09545997e+00
2	cylinder	8	4.0	3	5	11	UHF-sym	-0.0856519608	-0.1808242991	9.14882815e-01
2	cylinder	8	4.0	3	6	9	UHF-sym	-0.1604839970	-0.1904970440	3.09545997e+00
2	cylinder	8	4.0	3	6	12	UHF-sym	-0.0856519608	-0.1808242991	9.14882815e-01
2	cylinder	8	4.0	3	7	12	UHF-sym	-0.1604839969	-0.1904970440	3.09545997e+00
2	cylinder	8	4.0	3	8	11	UHF-sym	-0.1604839970	-0.1904970440	3.09545997e+00
2	cylinder	8	4.0	3	5	10	RHF	-0.1604839969	-0.0612112461	1.76386159e+00
2	cylinder	8	4.0	3	5	11	RHF	-0.0856519608	0.0000000000	1.00000000e+00
2	cylinder	8	4.0	3	6	9	RHF	-0.1604839970	-0.0612112461	1.76386159e+00
2	cylinder	8	4.0	3	6	12	RHF	-0.0856519608	0.0000000000	1.00000000e+00
2	cylinder	8	4.0	3	7	12	RHF	-0.1604839969	-0.0612112461	1.76386159e+00
2	cylinder	8	4.0	3	8	11	RHF	-0.1604839970	-0.0612112461	1.76386159e+00
2	cylinder	8	4.0	3	5	10	chi4	-0.1604839969	-0.0449974962	1.51108300e+00
2	cylinder	8	4.0	3	5	11	chi4	-0.0856519608	-0.0289164952	1.28619745e+00
2	cylinder	8	4.0	3	6	9	chi4	-0.1604839970	-0.2697044091	1.60403693e+00
2	cylinder	8	4.0	3	6	12	chi4	-0.0856519608	-0.0292018106	1.28909112e+00
2	cylinder	8	4.0	3	7	12	chi4	-0.1604839969	-0.0484004683	1.56083031e+00
2	cylinder	8	4.0	3	8	11	chi4	-0.1604839970	-0.2815358298	1.43342130e+00
2	cylinder	8	4.0	3	5	10	chi8	-0.1604839969	-0.0400631937	1.44199975e+00
2	cylinder	8	4.0	3	5	11	chi8	-0.0856519608	-0.0203779520	1.19934727e+00
2	cylinder	8	4.0	3	6	9	chi8	-0.1604839970	-0.1911428379	3.08526815e+00
2	cylinder	8	4.0	3	6	12	chi8	-0.0856519608	-0.0214475518	1.21021066e+00
2	cylinder	8	4.0	3	7	12	chi8	-0.1604839969	-0.0379639683	1.41368393e+00
2	cylinder	8	4.0	3	8	11	chi8	-0.1604839970	-0.1761171332	3.27679745e+00
2	cylinder	8	4.0	4	5	12	UHF	0.0855449195	0.5408042409	8.46299253e-02
2	cylinder	8	4.0	4	6	11	UHF	0.0855449196	0.5408042409	8.46299254e-02
2	cylinder	8	4.0	4	5	12	UHF-sym	0.0855449195	0.1802680803	9.17848482e-01
2	cylinder	8	4.0	4	6	11	UHF-sym	0.0855449196	0.1802680803	9.17848483e-01
2	cylinder	8	4.0	4	5	12	RHF	0.0855449195	0.0000000000	1.00000000e+00
2	cylinder	8	4.0	4	6	11	RHF	0.0855449196	0.0000000000	1.00000000e+00
2	cylinder	8	4.0	4	5	12	chi4	0.0855449195	0.0115876154	1.11109039e+00
2	cylinder	8	4.0	4	6	11	chi4	0.0855449196	0.0728721126	1.63181149e+00
2	cylinder	8	4.0	4	5	12	chi8	0.0855449195	0.0093945074	1.08953189e+00
2	cylinder	8	4.0	4	6	11	chi8	0.0855449196	0.0464218581	1.45575590e+00
2	cylinder	8	8.0	1	5	6	UHF	-0.4825083473	-0.8874743120	1.39864196e+00
2	cylinder	8	8.0	1	5	7	UHF	-0.4577058739	-0.8909114030	1.11104809e+00
2	cylinder	8	8.0	1	6	8	UHF	-0.4577058739	-0.8909114030	1.11104809e+00
2	cylinder	8	8.0	1	7	8	UHF	-0.4814283997	-0.8874557698	1.38567596e+00
2	cylinder	8	8.0	1	7	9	UHF	-0.4688346607	-0.8909140763	1.22283905e+00
2	cylinder	8	8.0	1	8	10	UHF	-0.4688346607	-0.8909140763	1.22283905e+00
2	cylinder	8	8.0	1	9	10	UHF	-0.4814283997	-0.8874557698	1.38567596e+00
2	cylinder	8	8.0	1	9	11	UHF	-0.4577058739	-0.8909114030	1.11104809e+00
2	cylinder	8	8.0	1	10	12	UHF	-0.4577058739	-0.8909114030	1.11104809e+00
2	cylinder	8	8.0	1	11	12	UHF	-0.4825083473	-0.8874743120	1.39864196e+00
2	cylinder	8	8.0	1	5	6	UHF-sym	-0.4825083473	-0.3285822005	7.46950916e+00
2	cylinder	8	8.0	1	5	7	UHF-sym	-0.4577058739	-0.3320188039	8.84504239e+00
2	cylinder	8	8.0	1	6	8	UHF-sym	-0.4577058739	-0.3320188039	8.84504239e+00
2	cylinder	8	8.0	1	7	8	UHF-sym	-0.4814283997	-0.3285626831	7.51053630e+00
2	cylinder	8	8.0	1	7	9	UHF-sym	-0.4688346607	-0.3320209895	8.31357557e+00
2	cylinder	8	8.0	1	8	10	UHF-sym	-0.4688346607	-0.3320209895	8.31357557e+00
2	cylinder	8	8.0	1	9	10	UHF-sym	-0.4814283997	-0.3285626831	7.51053630e+00
2	cylinder	8	8.0	1	9	11	UHF-sym	-0.4577058739	-0.3320188039	8.84504239e+00
2	cylinder	8	8.0	1	10	12	UHF-sym	-0.4577058739	-0.3320188039	8.84504239e+00
2	cylinder	8	8.0	1	11	12	UHF-sym	-0.4825083473	-0.3285822005	7.46950916e+00
2	cylinder	8	8.0	1	5	6	RHF	-0.4825083473	-0.1111111111	1.64733919e+00
2	cylinder	8	8.0	1	5	7	RHF	-0.4577058739	-0.2608107061	4.58211843e+00
2	cylinder	8	8.0	1	6	8	RHF	-0.4577058739	-0.2608107061	4.58211843e+00
2	cylinder	8	8.0	1	7	8	RHF	-0.4814283997	-0.1227103737	1.75075591e+00
2	cylinder	8	8.0	1	7	9	RHF	-0.4688346607	-0.2978096063	6.01111343e+00
2	cylinder	8	8.0	1	8	10	RHF	-0.4688346607	-0.2978096063	6.01111343e+00
2	cylinder	8	8.0	1	9	10	RHF	-0.4814283997	-0.1227103737	1.75075591e+00
2	cylinder	8	8.0	1	9	11	RHF	-0.4577058739	-0.2608107061	4.58211843e+00
2	cylinder	8	8.0	1	10	12	RHF	-0.4577058739	-0.2608107061	4.58211843e+00
2	cylinder	8	8.0	1	11	12	RHF	-0.4825083473	-0.1111111111	1.64733919e+00
2	cylinder	8	8.0	1	5	6	chi4	-0.4825083473	-0.6390555022	7.28608340e+00
2	cylinder	8	8.0	1	5	7	chi4	-0.4577058739	-0.3907415794	1.63251322e+01
2	cylinder	8	8.0	1	6	8	chi4	-0.4577058739	-0.3889798004	1.60385211e+01
2	cylinder	8	8.0	1	7	8	chi4	-0.4814283997	-0.6361726936	7.37735656e+00
2	cylinder	8	8.0	1	7	9	chi4	-0.4688346607	-0.4056298351	1.78971601e+01
2	cylinder	8	8.0	1	8	10	chi4	-0.4688346607	-0.4052161506	1.78239430e+01
2	cylinder	8	8.0	1	9	10	chi4	-0.4814283997	-0.6355500957	7.42114773e+00
2	cylinder	8	8.0	1	9	11	chi4	-0.4577058739	-0.3897949617	1.61707965e+01
2	cylinder	8	8.0	1	10	12	chi4	-0.4577058739	-0.3923299800	1.65857568e+01
2	cylinder	8	8.0	1	11	12	chi4	-0.4825083473	-0.6396375614	7.24615954e+00
2	cylinder	8	8.0	1	5	6	chi8	-0.4825083473	-0.5410936727	2.00152164e+01
2	cylinder	8	8.0	1	5	7	chi8	-0.4577058739	-0.4297504816	2.25731135e+01
2	cylinder	8	8.0	1	6	8	chi8	-0.4577058739	-0.4296970492	2.25661387e+01
2	cylinder	8	8.0	1	7	8	chi8	-0.4814283997	-0.5392185743	2.00643253e+01
2	cylinder	8	8.0	1	7	9	chi8	-0.4688346607	-0.4432241780	2.42320771e+01
2	cylinder	8	8.0	1	8	10	chi8	-0.4688346607	-0.4469263119	2.46925784e+01
2	cylinder	8	8.0	1	9	10	chi8	-0.4814283997	-0.5396964339	1.99718860e+01
2	cylinder	8	8.0	1	9	11	chi8	-0.4577058739	-0.4225728476	2.15638152e+01
2	cylinder	8	8.0	1	10	12	chi8	-0.4577058739	-0.4303775054	2.26542834e+01
2	cylinder	8	8.0	1	11	12	chi8	-0.4825083473	-0.5395957787	2.03068901e+01
2	cylinder	8	8.0	2	5	8	UHF	0.2343771823	0.8356378358	1.76179790e-01
2	cylinder	8	8.0	2	5	9	UHF	0.1852023996	0.8377685272	1.03419657e-01
2	cylinder	8	8.0	2	6	7	UHF	0.2343771823	0.8356378358	1.76179790e-01
2	cylinder	8	8.0	2	6	10	UHF	0.1852023996	0.8377685272	1.03419657e-01
2	cylinder	8	8.0	2	7	10	UHF	0.2372036249	0.8356395536	1.81380120e-01
2	cylinder	8	8.0	2	7	11	UHF	0.1852023996	0.8377685272	1.03419657e-01
2	cylinder	8	8.0	2	8	9	UHF	0.2372036249	0.8356395536	1.81380120e-01
2	cylinder	8	8.0	2	8	12	UHF	0.1852023996	0.8377685272	1.03419657e-01
2	cylinder	8	8.0	2	9	12	UHF	0.2343771823	0.8356378358	1.76179790e-01
2	cylinder	8	8.0	2	10	11	UHF	0.2343771823	0.8356378358	1.76179790e-01
2	cylinder	8	8.0	2	5	8	UHF-sym	0.2343771823	0.2785459453	5.21062220e+00
2	cylinder	8	8.0	2	5	9	UHF-sym	0.1852023996	0.2792561757	2.29140070e+00
2	cylinder	8	8.0	2	6	7	UHF-sym	0.2343771823	0.2785459453	5.21062220e+00
2	cylinder	8	8.0	2	6	10	UHF-sym	0.1852023996	0.2792561757	2.29140070e+00
2	cylinder	8	8.0	2	7	10	UHF-sym	0.2372036249	0.2785465179	5.42602876e+00
2	cylinder	8	8.0	2	7	11	UHF-sym	0.1852023996	0.2792561757	2.29140070e+00
2	cylinder	8	8.0	2	8	9	UHF-sym	0.2372036249	0.2785465179	5.42602876e+00
2	cylinder	8	8.0	2	8	12	UHF-sym	0.1852023996	0.2792561757	2.29140070e+00
2	cylinder	8	8.0	2	9	12	UHF-sym	0.2343771823	0.2785459453	5.21062220e+00
2	cylinder	8	8.0	2	10	11	UHF-sym	0.2343771823	0.2785459453	5.21062220e+00
2	cylinder	8	8.0	2	5	8	RHF	0.2343771823	0.0000000000	1.00000000e+00
2	cylinder	8	8.0	2	5	9	RHF	0.1852023996	0.0000000000	1.00000000e+00
2	cylinder	8	8.0	2	6	7	RHF	0.2343771823	0.0000000000	1.00000000e+00
2	cylinder	8	8.0	2	6	10	RHF	0.1852023996	0.0000000000	1.00000000e+00
2	cylinder	8	8.0	2	7	10	RHF	0.2372036249	0.0000000000	1.00000000e+00
2	cylinder	8	8.0	2	7	11	RHF	0.1852023996	0.0000000000	1.00000000e+00
2	cylinder	8	8.0	2	8	9	RHF	0.2372036249	-0.0000000000	1.00000000e+00
2	cylinder	8	8.0	2	8	12	RHF	0.1852023996	0.0000000000	1.00000000e+00
2	cylinder	8	8.0	2	9	12	RHF	0.2343771823	0.0000000000	1.00000000e+00
2	cylinder	8	8.0	2	10	11	RHF	0.2343771823	0.0000000000	1.00000000e+00
2	cylinder	8	8.0	2	5	8	chi4	0.2343771823	0.1843244198	4.99073159e+00
2	cylinder	8	8.0	2	5	9	chi4	0.1852023996	0.1230908818	3.06780040e+00
2	cylinder	8	8.0	2	6	7	chi4	0.2343771823	0.2975218101	4.48481722e+00
2	cylinder	8	8.0	2	6	10	chi4	0.1852023996	0.1220599153	3.04112539e+00
2	cylinder	8	8.0	2	7	10	chi4	0.2372036249	0.1906043899	5.22989921e+00
2	cylinder	8	8.0	2	7	11	chi4	0.1852023996	0.1224381317	3.05090812e+00
2	cylinder	8	8.0	2	8	9	chi4	0.2372036249	0.3008573761	4.55950828e+00
2	cylinder	8	8.0	2	8	12	chi4	0.1852023996	0.1234325018	3.07664465e+00
2	cylinder	8	8.0	2	9	12	chi4	0.2343771823	0.1848396813	5.01030213e+00
2	cylinder	8	8.0	2	10	11	chi4	0.2343771823	0.2977657329	4.47536878e+00
2	cylinder	8	8.0	2	5	8	chi8	0.2343771823	0.1773289907	4.72146716e+00
2	cylinder	8	8.0	2	5	9	chi8	0.1852023996	0.1053464841	2.61955866e+00
2	cylinder	8	8.0	2	6	7	chi8	0.2343771823	0.2571367604	5.88023644e+00
2	cylinder	8	8.0	2	6	10	chi8	0.1852023996	0.1092243367	2.71470937e+00
2	cylinder	8	8.0	2	7	10	chi8	0.2372036249	0.1808967034	4.85096356e+00
2	cylinder	8	8.0	2	7	11	chi8	0.1852023996	0.1039767870	2.58645994e+00
2	cylinder	8	8.0	2	8	9	chi8	0.2372036249	0.2608961842	5.98322410e+00
2	cylinder	8	8.0	2	8	12	chi8	0.1852023996	0.1091575286	2.71305311e+00
2	cylinder	8	8.0	2	9	12	chi8	0.2343771823	0.1746922212	4.61908381e+00
2	cylinder	8	8.0	2	10	11	chi8	0.2343771823	0.2538282797	5.95482023e+00
2	cylinder	8	8.0	3	5	10	UHF	-0.2018078135	-0.8387188225	1.23708814e-01
2	cylinder	8	8.0	3	5	11	UHF	-0.1372543187	-0.8383644022	5.94452918e-02
2	cylinder	8	8.0	3	6	9	UHF	-0.2018078135	-0.8387188225	1.23708814e-01
2	cylinder	8	8.0	3	6	12	UHF	-0.1372543187	-0.8383644022	5.94452918e-02
2	cylinder	8	8.0	3	7	12	UHF	-0.2018078135	-0.8387188225	1.23708814e-01
2	cylinder	8	8.0	3	8	11	UHF	-0.2018078135	-0.8387188225	1.23708814e-01
2	cylinder	8	8.0	3	5	10	UHF-sym	-0.2018078135	-0.2798262234	3.05226235e+00
2	cylinder	8	8.0	3	5	11	UHF-sym	-0.1372543187	-0.2794722908	9.55629386e-01
2	cylinder	8	8.0	3	6	9	UHF-sym	-0.2018078135	-0.2798262234	3.05226235e+00
2	cylinder	8	8.0	3	6	12	UHF-sym	-0.1372543187	-0.2794722908	9.55629386e-01
2	cylinder	8	8.0	3	7	12	UHF-sym	-0.2018078135	-0.2798262234	3.05226235e+00
2	cylinder	8	8.0	3	8	11	UHF-sym	-0.2018078135	-0.2798262234	3.05226235e+00
2	cylinder	8	8.0	3	5	10	RHF	-0.2018078135	-0.0612112461	1.68584856e+00
2	cylinder	8	8.0	3	5	11	RHF	-0.1372543187	0.0000000000	1.00000000e+00
2	cylinder	8	8.0	3	6	9	RHF	-0.2018078135	-0.0612112461	1.68584855e+00
2	cylinder	8	8.0	3	6	12	RHF	-0.1372543187	0.0000000000	1.00000000e+00
2	cylinder	8	8.0	3	7	12	RHF	-0.2018078135	-0.0612112461	1.68584856e+00
2	cylinder	8	8.0	3	8	11	RHF	-0.2018078135	-0.0612112461	1.68584855e+00
2	cylinder	8	8.0	3	5	10	chi4	-0.2018078135	-0.0578400808	1.63453726e+00
2	cylinder	8	8.0	3	5	11	chi4	-0.1372543187	-0.0371546082	1.41878570e+00
2	cylinder	8	8.0	3	6	9	chi4	-0.2018078135	-0.2597586727	3.64083023e+00
2	cylinder	8	8.0	3	6	12	chi4	-0.1372543187	-0.0371805534	1.41913570e+00
2	cylinder	8	8.0	3	7	12	chi4	-0.2018078135	-0.0580598198	1.63782253e+00
2	cylinder	8	8.0	3	8	11	chi4	-0.2018078135	-0.2602978265	3.62474840e+00
2	cylinder	8	8.0	3	5	10	chi8	-0.2018078135	-0.0593993567	1.65802740e+00
2	cylinder	8	8.0	3	5	11	chi8	-0.1372543187	-0.0308809921	1.33656986e+00
2	cylinder	8	8.0	3	6	9	chi8	-0.2018078135	-0.1887155208	4.69918013e+00
2	cylinder	8	8.0	3	6	12	chi8	-0.1372543187	-0.0320454862	1.35146618e+00
2	cylinder	8	8.0	3	7	12	chi8	-0.2018078135	-0.0589117483	1.65063709e+00
2	cylinder	8	8.0	3	8	11	chi8	-0.2018078135	-0.1876333277	4.68656607e+00
2	cylinder	8	8.0	4	5	12	UHF	0.1282064794	0.8383182135	5.33683645e-02
2	cylinder	8	8.0	4	6	11	UHF	0.1282064795	0.8383182135	5.33683645e-02
2	cylinder	8	8.0	4	5	12	UHF-sym	0.1282064794	0.2794394045	8.10395898e-01
2	cylinder	8	8.0	4	6	11	UHF-sym	0.1282064795	0.2794394045	8.10395900e-01
2	cylinder	8	8.0	4	5	12	RHF	0.1282064794	0.0000000000	1.00000000e+00
2	cylinder	8	8.0	4	6	11	RHF	0.1282064795	0.0000000000	1.00000000e+00
2	cylinder	8	8.0	4	5	12	chi4	0.1282064794	0.0176186114	1.18060819e+00
2	cylinder	8	8.0	4	6	11	chi4	0.1282064795	0.0784073651	2.03041062e+00
2	cylinder	8	8.0	4	5	12	chi8	0.1282064794	0.0175789255	1.18016342e+00
2	cylinder	8	8.0	4	6	11	chi8	0.1282064795	0.0561804578	1.69213495e+00
2	cylinder	8	12.0	1	5	6	UHF	-0.5512235177	-0.9470408672	1.89467007e+00
2	cylinder	8	12.0	1	5	7	UHF	-0.4713913400	-0.9477715095	9.79938451e-01
2	cylinder	8	12.0	1	6	8	UHF	-0.4713913400	-0.9477715095	9.79938451e-01
2	cylinder	8	12.0	1	7	8	UHF	-0.5428431292	-0.9470373339	1.76648986e+00
2	cylinder	8	12.0	1	7	9	UHF	-0.4677637474	-0.9477702361	9.51490121e-01
2	cylinder	8	12.0	1	8	10	UHF	-0.4677637474	-0.9477702361	9.51490121e-01
2	cylinder	8	12.0	1	9	10	UHF	-0.5428431292	-0.9470373339	1.76648986e+00
2	cylinder	8	12.0	1	9	11	UHF	-0.4713913400	-0.9477715095	9.79938451e-01
2	cylinder	8	12.0	1	10	12	UHF	-0.4713913400	-0.9477715095	9.79938451e-01
2	cylinder	8	12.0	1	11	12	UHF	-0.5512235177	-0.9470408672	1.89467007e+00
2	cylinder	8	12.0	1	5	6	UHF-sym	-0.5512235177	-0.3322797016	5.58884054e+00
2	cylinder	8	12.0	1	5	7	UHF-sym	-0.4713913400	-0.3330112009	8.27837046e+00
2	cylinder	8	12.0	1	6	8	UHF-sym	-0.4713913400	-0.3330112009	8.27837046e+00
2	cylinder	8	12.0	1	7	8	UHF-sym	-0.5428431292	-0.3322778822	5.78914375e+00
2	cylinder	8	12.0	1	7	9	UHF-sym	-0.4677637474	-0.3330107844	8.44594359e+00
2	cylinder	8	12.0	1	8	10	UHF-sym	-0.4677637474	-0.3330107844	8.44594359e+00
2	cylinder	8	12.0	1	9	10	UHF-sym	-0.5428431292	-0.3322778822	5.78914375e+00
2	cylinder	8	12.0	1	9	11	UHF-sym	-0.4713913400	-0.3330112009	8.27837046e+00
2	cylinder	8	12.0	1	10	12	UHF-sym	-0.4713913400	-0.3330112009	8.27837046e+00
2	cylinder	8	12.0	1	11	12	UHF-sym	-0.5512235177	-0.3322797016	5.58884054e+00
2	cylinder	8	12.0	1	5	6	RHF	-0.5512235177	-0.1111111111	1.54655923e+00
2	cylinder	8	12.0	1	5	7	RHF	-0.4713913400	-0.2608107061	4.34999138e+00
2	cylinder	8	12.0	1	6	8	RHF	-0.4713913400	-0.2608107061	4.34999138e+00
2	cylinder	8	12.0	1	7	8	RHF	-0.5428431292	-0.1227103737	1.64065838e+00
2	cylinder	8	12.0	1	7	9	RHF	-0.4677637474	-0.2978096063	6.04125322e+00
2	cylinder	8	12.0	1	8	10	RHF	-0.4677637474	-0.2978096063	6.04125322e+00
2	cylinder	8	12.0	1	9	10	RHF	-0.5428431292	-0.1227103737	1.64065838e+00
2	cylinder	8	12.0	1	9	11	RHF	-0.4713913400	-0.2608107061	4.34999138e+00
2	cylinder	8	12.0	1	10	12	RHF	-0.4713913400	-0.2608107061	4.34999138e+00
2	cylinder	8	12.0	1	11	12	RHF	-0.5512235177	-0.1111111111	1.54655923e+00
2	cylinder	8	12.0	1	5	6	chi4	-0.5512235177	-0.6643605037	1.51068096e+01
2	cylinder	8	12.0	1	5	7	chi4	-0.4713913400	-0.4057776195	1.76908944e+01
2	cylinder	8	12.0	1	6	8	chi4	-0.4713913400	-0.3994836132	1.65909232e+01
2	cylinder	8	12.0	1	7	8	chi4	-0.5428431292	-0.6542445272	1.48739984e+01
2	cylinder	8	12.0	1	7	9	chi4	-0.4677637474	-0.3948431019	1.61344962e+01
2	cylinder	8	12.0	1	8	10	chi4	-0.4677637474	-0.3947811812	1.61241691e+01
2	cylinder	8	12.0	1	9	10	chi4	-0.5428431292	-0.6541442415	1.48903443e+01
2	cylinder	8	12.0	1	9	11	chi4	-0.4713913400	-0.3996157086	1.66135744e+01
2	cylinder	8	12.0	1	10	12	chi4	-0.4713913400	-0.4060821500	1.77450867e+01
2	cylinder	8	12.0	1	11	12	chi4	-0.5512235177	-0.6645341608	1.50780706e+01
2	cylinder	8	12.0	1	5	6	chi8	-0.5512235177	-0.5992642527	3.07387058e+01
2	cylinder	8	12.0	1	5	7	chi8	-0.4713913400	-0.4439655742	2.43056558e+01
2	cylinder	8	12.0	1	6	8	chi8	-0.4713913400	-0.4411706741	2.39004134e+01
2	cylinder	8	12.0	1	7	8	chi8	-0.5428431292	-0.5863900508	3.07809368e+01
2	cylinder	8	12.0	1	7	9	chi8	-0.4677637474	-0.4352721026	2.31193992e+01
2	cylinder	8	12.0	1	8	10	chi8	-0.4677637474	-0.4361599008	2.32538170e+01
2	cylinder	8	12.0	1	9	10	chi8	-0.5428431292	-0.5870552202	3.05992479e+01
2	cylinder	8	12.0	1	9	11	chi8	-0.4713913400	-0.4385979021	2.35060582e+01
2	cylinder	8	12.0	1	10	12	chi8	-0.4713913400	-0.4441183954	2.43270561e+01
2	cylinder	8	12.0	1	11	12	chi8	-0.5512235177	-0.5963154229	3.15944427e+01
2	cylinder	8	12.0	2	5	8	UHF	0.2619733813	0.9214867300	1.77596794e-01
2	cylinder	8	12.0	2	5	9	UHF	0.1916565061	0.9219895551	8.74071253e-02
2	cylinder	8	12.0	2	6	7	UHF	0.2619733813	0.9214867300	1.77596794e-01
2	cylinder	8	12.0	2	6	10	UHF	0.1916565061	0.9219895551	8.74071253e-02
2	cylinder	8	12.0	2	7	10	UHF	0.2607193842	0.9214854686	1.75487343e-01
2	cylinder	8	12.0	2	7	11	UHF	0.1916565061	0.9219895551	8.74071253e-02
2	cylinder	8	12.0	2	8	9	UHF	0.2607193842	0.9214854686	1.75487343e-01
2	cylinder	8	12.0	2	8	12	UHF	0.1916565061	0.9219895551	8.74071253e-02
2	cylinder	8	12.0	2	9	12	UHF	0.2619733813	0.9214867300	1.77596794e-01
2	cylinder	8	12.0	2	10	11	UHF	0.2619733813	0.9214867300	1.77596794e-01
2	cylinder	8	12.0	2	5	8	UHF-sym	0.2619733813	0.3071622433	6.31855518e+00
2	cylinder	8	12.0	2	5	9	UHF-sym	0.1916565061	0.3073298517	1.96427349e+00
2	cylinder	8	12.0	2	6	7	UHF-sym	0.2619733813	0.3071622433	6.31855518e+00
2	cylinder	8	12.0	2	6	10	UHF-sym	0.1916565061	0.3073298517	1.96427349e+00
2	cylinder	8	12.0	2	7	10	UHF-sym	0.2607193842	0.3071618229	6.20619596e+00
2	cylinder	8	12.0	2	7	11	UHF-sym	0.1916565061	0.3073298517	1.96427349e+00
2	cylinder	8	12.0	2	8	9	UHF-sym	0.2607193842	0.3071618229	6.20619596e+00
2	cylinder	8	12.0	2	8	12	UHF-sym	0.1916565061	0.3073298517	1.96427349e+00
2	cylinder	8	12.0	2	9	12	UHF-sym	0.2619733813	0.3071622433	6.31855518e+00
2	cylinder	8	12.0	2	10	11	UHF-sym	0.2619733813	0.3071622433	6.31855518e+00
2	cylinder	8	12.0	2	5	8	RHF	0.2619733813	0.0000000000	1.00000000e+00
2	cylinder	8	12.0	2	5	9	RHF	0.1916565061	0.0000000000	1.00000000e+00
2	cylinder	8	12.0	2	6	7	RHF	0.2619733813	0.0000000000	1.00000000e+00
2	cylinder	8	12.0	2	6	10	RHF	0.1916565061	0.0000000000	1.00000000e+00
2	cylinder	8	12.0	2	7	10	RHF	0.2607193842	0.0000000000	1.00000000e+00
2	cylinder	8	12.0	2	7	11	RHF	0.1916565061	0.0000000000	1.00000000e+00
2	cylinder	8	12.0	2	8	9	RHF	0.2607193842	-0.0000000000	1.00000000e+00
2	cylinder	8	12.0	2	8	12	RHF	0.1916565061	0.0000000000	1.00000000e+00
2	cylinder	8	12.0	2	9	12	RHF	0.2619733813	0.0000000000	1.00000000e+00
2	cylinder	8	12.0	2	10	11	RHF	0.2619733813	0.0000000000	1.00000000e+00
2	cylinder	8	12.0	2	5	8	chi4	0.2619733813	0.1997879109	5.51469290e+00
2	cylinder	8	12.0	2	5	9	chi4	0.1916565061	0.1235912994	3.07499040e+00
2	cylinder	8	12.0	2	6	7	chi4	0.2619733813	0.3021094348	6.54389751e+00
2	cylinder	8	12.0	2	6	10	chi4	0.1916565061	0.1217776436	3.02605150e+00
2	cylinder	8	12.0	2	7	10	chi4	0.2607193842	0.1945693640	5.27954359e+00
2	cylinder	8	12.0	2	7	11	chi4	0.1916565061	0.1218368699	3.02764505e+00
2	cylinder	8	12.0	2	8	9	chi4	0.2607193842	0.3011349625	6.47427961e+00
2	cylinder	8	12.0	2	8	12	chi4	0.1916565061	0.1236591816	3.07682744e+00
2	cylinder	8	12.0	2	9	12	chi4	0.2619733813	0.1998978872	5.51995150e+00
2	cylinder	8	12.0	2	10	11	chi4	0.2619733813	0.3021487870	6.54218715e+00
2	cylinder	8	12.0	2	5	8	chi8	0.2619733813	0.2068867610	5.85445113e+00
2	cylinder	8	12.0	2	5	9	chi8	0.1916565061	0.1103135110	2.72547785e+00
2	cylinder	8	12.0	2	6	7	chi8	0.2619733813	0.2770160871	7.39037032e+00
2	cylinder	8	12.0	2	6	10	chi8	0.1916565061	0.1106307650	2.73354564e+00
2	cylinder	8	12.0	2	7	10	chi8	0.2607193842	0.2023340777	5.64698072e+00
2	cylinder	8	12.0	2	7	11	chi8	0.1916565061	0.1089941847	2.69210290e+00
