L	doping	observable	site	G_median	G_min	G_max_over_chi	Gmax_ceiling	ratio_median
128	0.000	ZZ onsite	103	53.4975	2.1966	53.5027	53.4940	1.0001
128	0.000	ZZ onsite	104	54.5691	2.1659	54.6479	54.6520	0.9985
128	0.000	ZZ onsite	105	51.5838	2.1034	51.7125	51.7272	0.9972
128	0.000	ZZ onsite	106	49.8232	2.2881	49.9525	49.8086	1.0003
128	0.000	ZZ onsite	107	48.2687	2.1476	48.3207	48.3248	0.9988
128	0.000	ZZ onsite	108	49.5924	2.1669	49.6535	49.6561	0.9987
128	0.000	ZZ onsite	109	46.3604	2.0568	46.5169	46.5328	0.9963
128	0.000	ZZ onsite	110	50.3097	2.1486	50.4083	50.4136	0.9979
128	0.000	ZZ onsite	111	49.5222	2.1494	49.5744	49.5773	0.9989
128	0.000	ZZ onsite	112	52.7145	2.1586	52.8115	52.8152	0.9981
128	0.000	ZZ onsite	113	53.4189	2.1215	53.5446	53.5348	0.9978
128	0.000	ZZ onsite	114	48.1860	2.2036	48.1927	48.1907	0.9999
128	0.000	ZZ onsite	115	56.2686	2.1622	56.3222	56.3184	0.9991
128	0.000	ZZ onsite	116	51.0697	2.1972	51.0938	51.0933	0.9995
128	0.000	ZZ onsite	117	50.8323	2.1692	50.8498	50.8495	0.9997
128	0.000	ZZ onsite	118	54.5646	2.1991	54.5993	54.5993	0.9994
128	0.000	ZZ onsite	119	48.4955	2.2065	48.5407	48.4929	1.0001
128	0.000	ZZ onsite	120	47.7601	2.1259	47.8853	47.8889	0.9973
128	0.000	ZZ onsite	121	50.3126	2.2423	50.4157	50.3101	1.0001
128	0.000	ZZ onsite	122	50.9264	2.1736	51.0351	51.0012	0.9985
128	0.000	ZZ onsite	123	50.0116	2.2119	50.0620	50.0115	1.0000
128	0.000	ZZ onsite	124	55.5955	2.2263	55.6358	55.6358	0.9993
128	0.000	ZZ onsite	125	47.7002	2.0588	47.7475	47.7473	0.9990
128	0.000	ZZ onsite	126	56.0337	2.4051	56.2522	56.2522	0.9961
128	0.000	ZZ onsite	127	50.9475	2.2387	51.0044	51.0045	0.9989
128	0.000	ZZ onsite	128	94.7431	6.0679	94.7486	94.7472	1.0000
128	0.000	ZZ up-up r=1	1	170.2686	19.2581	174.8645	174.8674	0.9737
128	0.000	ZZ up-up r=1	2	10.8743	1.2461	10.9400	10.9400	0.9940
128	0.000	ZZ up-up r=1	3	80.2007	3.9791	80.3227	80.3242	0.9985
128	0.000	ZZ up-up r=1	4	15.8376	1.3339	15.8673	15.8530	0.9990
128	0.000	ZZ up-up r=1	5	64.6467	2.8306	64.9524	64.9506	0.9953
128	0.000	ZZ up-up r=1	6	18.9400	5.9904	19.3193	19.3279	0.9799
128	0.000	ZZ up-up r=1	7	54.3446	2.2075	54.8371	54.4077	0.9988
128	0.000	ZZ up-up r=1	8	18.3388	6.3747	18.4872	18.4440	0.9943
128	0.000	ZZ up-up r=1	9	47.6014	2.1197	47.6374	47.6241	0.9995
128	0.000	ZZ up-up r=1	10	20.1537	6.7555	20.2908	20.1723	0.9991
128	0.000	ZZ up-up r=1	11	48.9127	2.0447	49.1974	49.1843	0.9945
128	0.000	ZZ up-up r=1	12	20.7418	6.5692	21.4010	21.4067	0.9689
128	0.000	ZZ up-up r=1	13	45.8985	1.9418	46.1748	46.1630	0.9943
128	0.000	ZZ up-up r=1	14	25.4377	7.2526	25.9050	25.8249	0.9850
128	0.000	ZZ up-up r=1	15	46.1722	1.7609	46.3123	46.1964	0.9995
128	0.000	ZZ up-up r=1	16	22.0242	6.7344	23.0099	23.0252	0.9565
128	0.000	ZZ up-up r=1	17	44.6790	1.8082	44.9737	44.9594	0.9938
128	0.000	ZZ up-up r=1	18	24.3022	7.0346	25.3432	25.3444	0.9589
128	0.000	ZZ up-up r=1	19	47.1562	1.7290	47.3404	47.3370	0.9962
128	0.000	ZZ up-up r=1	20	25.8439	6.8891	28.0384	28.1194	0.9191
128	0.000	ZZ up-up r=1	21	43.1990	1.7012	43.4076	43.4018	0.9953
128	0.000	ZZ up-up r=1	22	24.7320	6.9792	26.3503	26.3883	0.9372
128	0.000	ZZ up-up r=1	23	44.1650	1.6965	44.4996	44.4883	0.9927
128	0.000	ZZ up-up r=1	24	22.1210	7.0205	22.8769	22.8593	0.9677
128	0.000	ZZ up-up r=1	25	41.6876	1.5486	41.8697	41.7008	0.9997
128	0.000	ZZ up-up r=1	26	23.9918	7.0756	25.2661	25.2749	0.9492
128	0.000	ZZ up-up r=1	27	41.2123	1.6104	41.3833	41.3813	0.9959
128	0.000	ZZ up-up r=1	28	26.1442	7.3737	27.3026	27.2769	0.9585
128	0.000	ZZ up-up r=1	29	41.0497	1.6223	41.3497	41.3444	0.9929
128	0.000	ZZ up-up r=1	30	25.1417	7.3009	26.2785	26.2580	0.9575
128	0.000	ZZ up-up r=1	31	40.8417	1.4929	41.0137	40.8482	0.9998
128	0.000	ZZ up-up r=1	32	25.7346	7.2179	27.4167	27.4394	0.9379
128	0.000	ZZ up-up r=1	33	38.6503	1.5177	38.6802	38.6609	0.9997
128	0.000	ZZ up-up r=1	34	24.3793	7.3789	25.1685	25.1183	0.9706
128	0.000	ZZ up-up r=1	35	40.2057	1.5710	40.4946	40.4935	0.9929
128	0.000	ZZ up-up r=1	36	25.7312	7.2623	27.3892	27.4053	0.9389
128	0.000	ZZ up-up r=1	37	39.9391	1.5063	40.0142	40.0065	0.9983
128	0.000	ZZ up-up r=1	38	26.3276	7.2808	28.2106	28.2400	0.9323
128	0.000	ZZ up-up r=1	39	43.7640	1.4981	43.8589	43.8491	0.9981
128	0.000	ZZ up-up r=1	40	25.9105	7.3146	27.5621	27.5736	0.9397
128	0.000	ZZ up-up r=1	41	39.3843	1.5205	39.6113	39.6048	0.9944
128	0.000	ZZ up-up r=1	42	27.0763	7.2605	29.4598	29.5322	0.9168
128	0.000	ZZ up-up r=1	43	45.2876	1.4906	45.4391	45.4417	0.9966
128	0.000	ZZ up-up r=1	44	28.6223	7.7087	29.9380	29.8778	0.9580
128	0.000	ZZ up-up r=1	45	41.5371	1.4692	41.6188	41.6021	0.9984
128	0.000	ZZ up-up r=1	46	27.6777	7.3720	29.9711	30.0269	0.9218
128	0.000	ZZ up-up r=1	47	44.2174	1.5084	44.5805	44.5696	0.9921
128	0.000	ZZ up-up r=1	48	26.4622	7.5120	27.8083	27.7797	0.9526
128	0.000	ZZ up-up r=1	49	40.0453	1.4854	40.2646	40.2626	0.9946
128	0.000	ZZ up-up r=1	50	28.8641	7.7576	30.2100	30.1473	0.9574
128	0.000	ZZ up-up r=1	51	38.3578	1.4720	38.5237	38.5252	0.9957
128	0.000	ZZ up-up r=1	52	25.9724	7.5106	27.2189	27.1867	0.9553
128	0.000	ZZ up-up r=1	53	40.1450	1.4511	40.2513	40.2360	0.9977
128	0.000	ZZ up-up r=1	54	27.0242	7.4306	28.9637	28.9944	0.9320
128	0.000	ZZ up-up r=1	55	40.9923	1.4448	41.0950	41.0727	0.9980
128	0.000	ZZ up-up r=1	56	27.7943	7.5292	29.7027	29.7200	0.9352
128	0.000	ZZ up-up r=1	57	36.8783	1.4646	37.0711	37.0717	0.9948
128	0.000	ZZ up-up r=1	58	25.7885	7.3311	27.6373	27.6789	0.9317
128	0.000	ZZ up-up r=1	59	41.0179	1.4420	41.1448	41.1239	0.9974
128	0.000	ZZ up-up r=1	60	26.6267	7.4810	28.3118	28.3244	0.9401
128	0.000	ZZ up-up r=1	61	38.3127	1.4924	38.7272	38.7175	0.9895
128	0.000	ZZ up-up r=1	62	26.7384	7.5336	28.3102	28.3104	0.9445
128	0.000	ZZ up-up r=1	63	42.8175	1.5257	43.5997	43.5747	0.9826
128	0.000	ZZ up-up r=1	64	26.8416	7.4614	28.7208	28.7576	0.9334
128	0.000	ZZ up-up r=1	65	38.4610	1.3712	38.8257	38.4936	0.9992
128	0.000	ZZ up-up r=1	66	24.7762	7.2249	26.6416	26.7081	0.9277
128	0.000	ZZ up-up r=1	67	40.9840	1.4745	41.3858	41.3824	0.9904
128	0.000	ZZ up-up r=1	68	26.1452	7.5720	27.4502	27.4355	0.9530
128	0.000	ZZ up-up r=1	69	36.5345	1.4116	36.6150	36.5499	0.9996
128	0.000	ZZ up-up r=1	70	23.6128	7.3057	24.8397	24.8500	0.9502
128	0.000	ZZ up-up r=1	71	43.0333	1.4404	43.2344	43.2020	0.9961
128	0.000	ZZ up-up r=1	72	25.8605	7.5665	27.1247	27.1150	0.9537
128	0.000	ZZ up-up r=1	73	36.1905	1.4899	36.6359	36.6301	0.9880
128	0.000	ZZ up-up r=1	74	24.6501	7.6323	25.3879	25.3364	0.9729
128	0.000	ZZ up-up r=1	75	37.1826	1.5116	37.7995	37.7888	0.9840
128	0.000	ZZ up-up r=1	76	30.0836	7.8088	32.0475	32.0698	0.9381
128	0.000	ZZ up-up r=1	77	38.8983	1.4616	39.1873	39.1913	0.9925
128	0.000	ZZ up-up r=1	78	24.5377	7.5022	25.6063	25.5996	0.9585
128	0.000	ZZ up-up r=1	79	36.4450	1.3899	36.7284	36.4673	0.9994
128	0.000	ZZ up-up r=1	80	27.1924	7.6981	28.5706	28.5727	0.9517
128	0.000	ZZ up-up r=1	81	40.0955	1.5154	40.8296	40.8212	0.9822
128	0.000	ZZ up-up r=1	82	27.4730	7.4042	29.9153	30.0435	0.9144
128	0.000	ZZ up-up r=1	83	42.4273	1.5653	43.6989	43.6772	0.9714
128	0.000	ZZ up-up r=1	84	26.6668	7.5985	28.1961	28.2301	0.9446
128	0.000	ZZ up-up r=1	85	41.8047	1.5496	42.8803	42.8663	0.9752
128	0.000	ZZ up-up r=1	86	26.5138	7.7472	27.5999	27.5906	0.9610
128	0.000	ZZ up-up r=1	87	39.6352	1.5315	40.4253	40.4192	0.9806
128	0.000	ZZ up-up r=1	88	24.8748	7.6037	25.8670	25.8674	0.9616
128	0.000	ZZ up-up r=1	89	41.5733	1.5562	42.6332	42.6241	0.9753
128	0.000	ZZ up-up r=1	90	25.1033	7.7741	25.7870	25.7571	0.9746
128	0.000	ZZ up-up r=1	91	40.2852	1.5166	40.8558	40.8566	0.9860
128	0.000	ZZ up-up r=1	92	22.9912	7.3660	23.9962	24.0233	0.9570
128	0.000	ZZ up-up r=1	93	34.1281	1.4622	34.2107	34.1153	1.0004
128	0.000	ZZ up-up r=1	94	27.1789	8.0233	27.8523	27.8135	0.9772
128	0.000	ZZ up-up r=1	95	42.2216	1.5806	43.3308	43.3431	0.9741
128	0.000	ZZ up-up r=1	96	28.6646	7.8711	30.1238	30.1643	0.9503
128	0.000	ZZ up-up r=1	97	43.7476	1.5530	44.5012	44.4994	0.9831
128	0.000	ZZ up-up r=1	98	23.4143	7.5240	24.2502	24.2676	0.9648
128	0.000	ZZ up-up r=1	99	36.5082	1.5851	37.2139	37.2159	0.9810
128	0.000	ZZ up-up r=1	100	25.4939	7.9511	26.0285	26.0056	0.9803
128	0.000	ZZ up-up r=1	101	44.2166	1.6245	45.4865	45.4924	0.9720
128	0.000	ZZ up-up r=1	102	25.2619	7.7792	26.0887	26.1027	0.9678
128	0.000	ZZ up-up r=1	103	44.2942	1.6206	45.2890	45.2892	0.9780
128	0.000	ZZ up-up r=1	104	23.9078	7.8523	24.3462	24.3331	0.9825
128	0.000	ZZ up-up r=1	105	41.8043	1.7028	43.3187	43.3263	0.9649
128	0.000	ZZ up-up r=1	106	23.7929	7.8625	24.2191	24.2101	0.9828
128	0.000	ZZ up-up r=1	107	43.5359	1.6161	43.9334	43.8111	0.9937
128	0.000	ZZ up-up r=1	108	27.5239	7.8788	28.7180	28.7717	0.9566
128	0.000	ZZ up-up r=1	109	47.3114	1.7010	48.2916	48.2904	0.9797
128	0.000	ZZ up-up r=1	110	22.7725	7.5834	23.4288	23.4533	0.9710
128	0.000	ZZ up-up r=1	111	43.9435	1.7445	44.7727	44.7723	0.9815
128	0.000	ZZ up-up r=1	112	25.1213	7.9478	25.7259	25.7411	0.9759
128	0.000	ZZ up-up r=1	113	48.7471	1.7428	49.0905	48.8983	0.9969
128	0.000	ZZ up-up r=1	114	23.5359	7.8345	24.0277	24.0414	0.9790
128	0.000	ZZ up-up r=1	115	50.7660	1.8503	51.4186	51.3324	0.9890
128	0.000	ZZ up-up r=1	116	22.2637	7.7400	22.6639	22.6733	0.9819
128	0.000	ZZ up-up r=1	117	45.8059	2.0212	46.8858	46.8854	0.9770
128	0.000	ZZ up-up r=1	118	22.7622	7.7816	23.0115	23.0189	0.9888
128	0.000	ZZ up-up r=1	119	55.5577	2.1287	56.8902	56.8914	0.9766
128	0.000	ZZ up-up r=1	120	20.2986	7.4992	20.3627	20.3617	0.9969
128	0.000	ZZ up-up r=1	121	51.5295	2.3225	52.1744	52.1100	0.9889
128	0.000	ZZ up-up r=1	122	20.3896	6.9393	20.4265	20.4206	0.9985
128	0.000	ZZ up-up r=1	123	56.3508	2.7617	56.9565	56.9227	0.9900
128	0.000	ZZ up-up r=1	124	17.4590	1.3488	17.4858	17.4828	0.9986
128	0.000	ZZ up-up r=1	125	69.8863	4.0072	70.7227	70.7183	0.9882
128	0.000	ZZ up-up r=1	126	12.6967	1.2697	12.7388	12.7390	0.9967
128	0.000	ZZ up-up r=1	127	159.3866	18.0577	163.9560	163.9908	0.9719
128	0.000	hop up r=1	1	71.3765	1.0000	71.5437	71.5311	0.9978
128	0.000	hop up r=1	2	17.7578	1.0000	17.8459	17.8467	0.9950
128	0.000	hop up r=1	3	43.8889	1.0000	43.9964	43.8978	0.9998
128	0.000	hop up r=1	4	20.8650	1.0000	20.9339	20.9319	0.9968
128	0.000	hop up r=1	5	40.0660	1.0000	40.1846	40.1771	0.9972
128	0.000	hop up r=1	6	22.0825	1.0000	22.2994	22.3018	0.9902
128	0.000	hop up r=1	7	37.5382	1.0000	37.6055	37.5952	0.9985
128	0.000	hop up r=1	8	20.0841	1.0000	20.4339	20.4408	0.9825
128	0.000	hop up r=1	9	38.9786	1.0000	39.0955	39.0877	0.9972
128	0.000	hop up r=1	10	24.4218	1.0000	24.8405	24.8423	0.9831
128	0.000	hop up r=1	11	35.5257	1.0000	35.6958	35.6870	0.9955
128	0.000	hop up r=1	12	24.7970	1.0000	24.9021	24.7694	1.0011
128	0.000	hop up r=1	13	35.9819	1.0000	36.1506	36.1440	0.9955
128	0.000	hop up r=1	14	24.4182	1.0000	25.0379	25.0433	0.9750
128	0.000	hop up r=1	15	37.3104	1.0000	37.3351	37.3138	0.9999
128	0.000	hop up r=1	16	22.4167	1.0000	22.8684	22.8660	0.9804
128	0.000	hop up r=1	17	34.9333	1.0000	35.0215	35.0210	0.9975
128	0.000	hop up r=1	18	23.3210	1.0000	24.1874	24.2047	0.9635
128	0.000	hop up r=1	19	33.5705	1.0000	33.6136	33.6092	0.9988
128	0.000	hop up r=1	20	25.1361	1.0000	26.1193	26.1348	0.9618
128	0.000	hop up r=1	21	32.7754	1.0000	32.8975	32.7785	0.9999
128	0.000	hop up r=1	22	26.1272	1.0000	27.1635	27.1757	0.9614
128	0.000	hop up r=1	23	33.7698	1.0000	33.9082	33.9077	0.9959
128	0.000	hop up r=1	24	25.9223	1.0000	26.4225	26.3668	0.9831
128	0.000	hop up r=1	25	34.4239	1.0000	34.7037	34.7028	0.9920
128	0.000	hop up r=1	26	24.0769	1.0000	24.7438	24.7367	0.9733
128	0.000	hop up r=1	27	38.9933	1.0000	39.3016	39.3013	0.9922
128	0.000	hop up r=1	28	24.2465	1.0000	24.7289	24.6821	0.9824
128	0.000	hop up r=1	29	33.5176	1.0000	33.6886	33.6887	0.9949
128	0.000	hop up r=1	30	27.3922	1.0000	28.7013	28.7158	0.9539
128	0.000	hop up r=1	31	33.3802	1.0000	33.6127	33.6132	0.9931
128	0.000	hop up r=1	32	24.8061	1.0000	25.6682	25.6651	0.9665
128	0.000	hop up r=1	33	32.5190	1.0000	32.6954	32.6961	0.9946
128	0.000	hop up r=1	34	24.1739	1.0000	25.1186	25.1230	0.9622
128	0.000	hop up r=1	35	33.6078	1.0000	33.7443	33.7444	0.9960
128	0.000	hop up r=1	36	24.2506	1.0000	25.6292	25.6609	0.9450
128	0.000	hop up r=1	37	32.5549	1.0000	32.7452	32.7582	0.9938
128	0.000	hop up r=1	38	23.9317	1.0000	24.4040	24.3216	0.9840
128	0.000	hop up r=1	39	33.5235	1.0000	33.6932	33.6988	0.9948
128	0.000	hop up r=1	40	23.8934	1.0000	24.6507	24.6407	0.9697
128	0.000	hop up r=1	41	34.6565	1.0000	34.8846	34.8975	0.9931
128	0.000	hop up r=1	42	24.5661	1.0000	25.0609	24.9622	0.9841
128	0.000	hop up r=1	43	34.4709	1.0000	34.8457	34.8821	0.9882
128	0.000	hop up r=1	44	24.7207	1.0000	25.9099	25.9242	0.9536
128	0.000	hop up r=1	45	31.4303	1.0000	31.7232	31.7490	0.9900
128	0.000	hop up r=1	46	24.5472	1.0000	25.4538	25.4484	0.9646
128	0.000	hop up r=1	47	28.8405	1.0000	28.8828	28.8142	1.0009
128	0.000	hop up r=1	48	25.5907	1.0000	27.5002	27.5622	0.9285
128	0.000	hop up r=1	49	32.9343	1.0000	33.2469	33.2709	0.9899
128	0.000	hop up r=1	50	24.9217	1.0000	26.2623	26.2856	0.9481
128	0.000	hop up r=1	51	35.9908	1.0000	36.4409	36.4802	0.9866
128	0.000	hop up r=1	52	24.0877	1.0000	24.5609	24.4539	0.9850
128	0.000	hop up r=1	53	34.6636	1.0000	34.8853	34.8890	0.9935
128	0.000	hop up r=1	54	26.0458	1.0000	27.4363	27.4558	0.9486
128	0.000	hop up r=1	55	30.1664	1.0000	30.1800	30.1518	1.0005
128	0.000	hop up r=1	56	25.4446	1.0000	26.2017	26.1788	0.9720
128	0.000	hop up r=1	57	33.3140	1.0000	33.4232	33.4064	0.9972
128	0.000	hop up r=1	58	27.0096	1.0000	28.3561	28.3660	0.9522
128	0.000	hop up r=1	59	32.3480	1.0000	32.7372	32.7673	0.9872
128	0.000	hop up r=1	60	27.1579	1.0000	27.7270	27.5717	0.9850
128	0.000	hop up r=1	61	29.9012	1.0000	29.9792	29.8636	1.0013
128	0.000	hop up r=1	62	26.7245	1.0000	28.4771	28.5202	0.9370
128	0.000	hop up r=1	63	35.2793	1.0000	35.5902	35.5993	0.9910
128	0.000	hop up r=1	64	25.9833	1.0000	26.5840	26.4885	0.9809
128	0.000	hop up r=1	65	33.1399	1.0000	33.1684	33.1023	1.0011
128	0.000	hop up r=1	66	25.0585	1.0000	25.9964	25.9906	0.9641
128	0.000	hop up r=1	67	32.3412	1.0000	32.5511	32.5488	0.9936
128	0.000	hop up r=1	68	24.0271	1.0000	25.3368	25.3655	0.9472
128	0.000	hop up r=1	69	30.8009	1.0000	30.8195	30.7794	1.0007
128	0.000	hop up r=1	70	29.5765	1.0000	31.1059	31.1146	0.9506
128	0.000	hop up r=1	71	32.7161	1.0000	33.4552	33.5260	0.9758
128	0.000	hop up r=1	72	24.1154	1.0000	25.5536	25.5928	0.9423
128	0.000	hop up r=1	73	35.1381	1.0000	35.7420	35.7853	0.9819
128	0.000	hop up r=1	74	25.9319	1.0000	26.4965	26.4033	0.9821
128	0.000	hop up r=1	75	29.3209	1.0000	29.6876	29.7089	0.9869
128	0.000	hop up r=1	76	24.5119	1.0000	25.9612	26.0003	0.9428
128	0.000	hop up r=1	77	32.4191	1.0000	32.9272	32.9596	0.9836
128	0.000	hop up r=1	78	27.6111	1.0000	29.0618	29.0829	0.9494
128	0.000	hop up r=1	79	31.7125	1.0000	31.9682	31.9666	0.9921
128	0.000	hop up r=1	80	25.4066	1.0000	25.9531	25.8840	0.9816
128	0.000	hop up r=1	81	32.4591	1.0000	32.7258	32.7226	0.9919
128	0.000	hop up r=1	82	25.9934	1.0000	26.6316	26.6008	0.9772
128	0.000	hop up r=1	83	30.7263	1.0000	31.0033	31.0044	0.9910
128	0.000	hop up r=1	84	23.6615	1.0000	24.6363	24.6490	0.9599
128	0.000	hop up r=1	85	33.0272	1.0000	33.4795	33.4963	0.9860
128	0.000	hop up r=1	86	26.8467	1.0000	28.1728	28.1948	0.9522
128	0.000	hop up r=1	87	36.0853	1.0000	36.4718	36.4705	0.9894
128	0.000	hop up r=1	88	24.4864	1.0000	25.0574	25.0414	0.9778
128	0.000	hop up r=1	89	34.4517	1.0000	34.9100	34.9209	0.9866
128	0.000	hop up r=1	90	23.3963	1.0000	24.5557	24.5852	0.9516
128	0.000	hop up r=1	91	31.7452	1.0000	32.1863	32.1938	0.9861
128	0.000	hop up r=1	92	24.5412	1.0000	25.4873	25.4987	0.9624
128	0.000	hop up r=1	93	35.8066	1.0000	36.4392	36.4495	0.9824
128	0.000	hop up r=1	94	25.1159	1.0000	26.3732	26.4045	0.9512
128	0.000	hop up r=1	95	30.4295	1.0000	30.5848	30.5537	0.9959
128	0.000	hop up r=1	96	24.1300	1.0000	24.8280	24.8285	0.9719
128	0.000	hop up r=1	97	35.2628	1.0000	35.4811	35.4395	0.9950
128	0.000	hop up r=1	98	26.2508	1.0000	26.7490	26.7218	0.9824
128	0.000	hop up r=1	99	31.7667	1.0000	31.8589	31.7568	1.0003
128	0.000	hop up r=1	100	26.1988	1.0000	26.8878	26.8840	0.9745
128	0.000	hop up r=1	101	35.5955	1.0000	36.0959	36.0961	0.9861
128	0.000	hop up r=1	102	25.2726	1.0000	26.1033	26.1137	0.9678
128	0.000	hop up r=1	103	38.0190	1.0000	38.5083	38.5069	0.9873
128	0.000	hop up r=1	104	26.4073	1.0000	27.1367	27.1394	0.9730
128	0.000	hop up r=1	105	30.1349	1.0000	30.2477	30.1269	1.0003
128	0.000	hop up r=1	106	25.3972	1.0000	26.1069	26.1138	0.9726
128	0.000	hop up r=1	107	31.7242	1.0000	32.3512	32.3552	0.9805
128	0.000	hop up r=1	108	26.6186	1.0000	27.5381	27.5563	0.9660
128	0.000	hop up r=1	109	32.0383	1.0000	32.6153	32.6182	0.9822
128	0.000	hop up r=1	110	24.1392	1.0000	24.4234	24.4074	0.9890
128	0.000	hop up r=1	111	35.4576	1.0000	36.0892	36.0916	0.9824
128	0.000	hop up r=1	112	25.6391	1.0000	25.9293	25.9103	0.9895
128	0.000	hop up r=1	113	40.1613	1.0000	40.3863	40.1557	1.0001
128	0.000	hop up r=1	114	25.4091	1.0000	25.9094	25.9147	0.9805
128	0.000	hop up r=1	115	35.5287	1.0000	35.9991	36.0002	0.9869
128	0.000	hop up r=1	116	24.5894	1.0000	25.1266	25.1354	0.9783
128	0.000	hop up r=1	117	34.1647	1.0000	34.2992	34.2816	0.9966
128	0.000	hop up r=1	118	22.5593	1.0000	23.1455	23.1604	0.9740
128	0.000	hop up r=1	119	37.4326	1.0000	38.9132	38.9125	0.9620
128	0.000	hop up r=1	120	24.5542	1.0000	24.6119	24.5423	1.0005
128	0.000	hop up r=1	121	36.7169	1.0000	37.1501	37.1232	0.9891
128	0.000	hop up r=1	122	21.0867	1.0000	21.2705	21.2716	0.9913
128	0.000	hop up r=1	123	42.0478	1.0000	42.6396	42.6390	0.9861
128	0.000	hop up r=1	124	22.2284	1.0000	22.3188	22.3167	0.9960
128	0.000	hop up r=1	125	43.4814	1.0000	43.5180	43.4829	1.0000
128	0.000	hop up r=1	126	16.2171	1.0000	16.2185	16.2179	1.0000
128	0.000	hop up r=1	127	60.3496	1.0000	60.5979	60.5996	0.9959
128	0.000	n	1	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	2	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	3	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	4	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	5	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	6	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	7	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	8	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	9	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	10	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	11	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	12	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	13	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	14	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	15	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	16	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	17	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	18	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	19	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	20	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	21	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	22	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	23	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	24	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	25	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	26	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	27	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	28	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	29	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	30	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	31	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	32	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	33	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	34	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	35	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	36	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	37	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	38	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	39	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	40	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	41	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	42	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	43	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	44	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	45	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	46	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	47	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	48	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	49	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	50	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	51	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	52	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	53	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	54	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	55	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	56	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	57	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	58	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	59	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	60	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	61	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	62	1.0000	1.0000	1.0000	1.0000	1.0000
128	0.000	n	63	1.0000	1.0000	1.0000	1.0000	1.0000
